 51 6377.406631 2.221E-23 7.356E-03.06060.066  107.64240.75-.005700              3              0                    R  7      575663 7 9 5 5 1 2    17.0   15.0
 51 6380.301304 2.179E-23 7.507E-03.05950.065  138.39040.75-.006000              3              0                    R  8      575663 7 9 5 5 1 2    19.0   17.0
 51 6383.089615 2.074E-23 7.652E-03.05860.064  172.97800.75-.005800              3              0                    R  9      575663 7 9 5 5 1 2    21.0   19.0
 51 6385.771467 1.917E-23 7.791E-03.05770.063  211.40410.75-.006000              3              0                    R 10      575663 7 9 5 5 1 2    23.0   21.0
 51 6388.346703 1.725E-23 7.929E-03.05690.062  253.66720.74-.006100              3              0                    R 11      575663 7 9 5 5 1 2    25.0   23.0
 51 6390.815157 1.513E-23 8.063E-03.05610.060  299.76560.73-.006000              3              0                    R 12      575663 7 9 5 5 1 2    27.0   25.0
 51 6393.176699 1.295E-23 8.197E-03.05530.059  349.69750.72-.006300              3              0                    R 13      575663 7 9 5 5 1 2    29.0   27.0
 51 6395.431189 1.082E-23 8.330E-03.05450.059  403.46120.71-.006400              3              0                    R 14      575663 7 9 5 5 1 2    31.0   29.0
 51 6397.578443 8.844E-24 8.462E-03.05380.058  461.05440.70-.006400              3              0                    R 15      575663 7 9 5 5 1 2    33.0   31.0
 51 6399.618362 7.063E-24 8.595E-03.05310.057  522.47510.69-.006700              3              0                    R 16      575663 7 9 5 5 1 2    35.0   33.0
 51 6401.550782 5.519E-24 8.727E-03.05240.056  587.72090.68-.007100              3              0                    R 17      575663 7 9 5 5 1 2    37.0   35.0
 51 6403.375541 4.219E-24 8.861E-03.05170.055  656.78920.67-.008000              3              0                    R 18      575663 7 9 5 5 1 2    39.0   37.0
 51 6405.092514 3.158E-24 8.995E-03.05100.054  729.67740.67-.008000              3              0                    R 19      575663 7 9 5 5 1 2    41.0   39.0
 51 6406.701553 2.314E-24 9.130E-03.05030.053  806.38280.67-.008000              3              0                    R 20      575663 7 9 5 5 1 2    43.0   41.0
 51 6407.338131 1.335E-31 1.353E-02.03620.038 4488.00120.67-.010208              3              0                    R 48      475663 5 9 5 5 1 8    99.0   97.0
 51 6408.202500 1.661E-24 9.266E-03.04960.053  886.90240.67-.008000              3              0                    R 21      575663 7 9 5 5 1 2    45.0   43.0
 51 6408.810713 3.121E-31 1.335E-02.03660.039 4306.13750.67-.010140              3              0                    R 47      475663 5 9 5 5 1 8    97.0   95.0
 51 6409.595198 1.168E-24 9.403E-03.04900.052  971.23320.67-.008000              3              0                    R 22      575663 7 9 5 5 1 2    47.0   45.0
 51 6410.171260 7.167E-31 1.316E-02.03700.039 4127.95390.67-.010071              3              0                    R 46      475663 5 9 5 5 1 8    95.0   93.0
 51 6410.879558 8.047E-25 9.542E-03.04830.051 1059.37180.67-.008000              3              0                    R 23      575663 7 9 5 5 1 2    49.0   47.0
 51 6411.419918 1.616E-30 1.299E-02.03740.040 3953.45740.67-.009999              3              0                    R 45      475663 5 9 5 5 1 8    93.0   91.0
 51 6412.055352 5.433E-25 9.681E-03.04770.051 1151.31500.67-.008027              3              0                    R 24      675663 8 9 5 5 1 8    51.0   49.0
 51 6412.556836 3.576E-30 1.281E-02.03780.040 3782.65460.67-.009927              3              0                    R 44      475663 5 9 5 5 1 8    91.0   89.0
 51 6413.122503 3.595E-25 9.822E-03.04710.050 1247.05920.67-.008143              3              0                    R 25      575663 7 9 5 5 1 8    53.0   51.0
 51 6413.582161 7.770E-30 1.264E-02.03820.040 3615.55210.67-.009852              3              0                    R 43      475663 5 9 5 5 1 8    89.0   87.0
 51 6414.080824 2.332E-25 9.965E-03.04650.049 1346.60080.67-.008258              3              0                    R 26      575663 7 9 5 5 1 8    55.0   53.0
 51 6414.496039 1.657E-29 1.247E-02.03860.041 3452.15630.67-.009775              3              0                    R 42      475663 5 9 5 5 1 8    87.0   85.0
 51 6414.930182 1.484E-25 1.011E-02.04600.049 1449.93590.67-.008370              3              0                    R 27      575663 7 9 5 5 1 8    57.0   55.0
 51 6415.298617 3.470E-29 1.229E-02.03900.041 3292.47340.67-.009697              3              0                    R 41      475663 5 9 5 5 1 8    85.0   83.0
 51 6415.670438 9.252E-26 1.025E-02.04540.048 1557.06070.67-.008480              3              0                    R 28      675663 8 9 5 5 1 8    59.0   57.0
 51 6415.990163 7.131E-29 1.213E-02.03950.042 3136.50950.67-.009616              3              0                    R 40      575663 7 9 5 5 1 8    83.0   81.0
 51 6416.301440 5.658E-26 1.040E-02.04480.047 1667.97090.67-.008588              3              0                    R 29      575663 7 9 5 5 1 8    61.0   59.0
 51 6416.570446 1.438E-28 1.196E-02.03990.042 2984.27070.67-.009534              3              0                    R 39      575663 7 9 5 5 1 8    81.0   79.0
 51 6416.823044 3.394E-26 1.055E-02.04430.047 1782.66240.67-.008693              3              0                    R 30      575663 7 9 5 5 1 8    63.0   61.0
 51 6417.040000 2.847E-28 1.180E-02.04030.043 2835.76270.67-.009449              3              0                    R 38      575663 7 9 5 5 1 8    79.0   77.0
 51 6417.235084 1.997E-26 1.070E-02.04380.046 1901.13080.67-.008795              3              0                    R 31      575663 7 9 5 5 1 8    65.0   63.0
 51 6417.398816 5.531E-28 1.163E-02.04080.043 2690.99130.67-.009363              3              0                    R 37      575663 7 9 5 5 1 8    77.0   75.0
 51 6417.537471 1.152E-26 1.086E-02.04320.046 2023.37150.67-.008896              3              0                    R 32      575663 7 9 5 5 1 8    67.0   65.0
 51 6417.647097 1.055E-27 1.147E-02.04130.044 2549.96200.67-.009274              3              0                    R 36      575663 7 9 5 5 1 8    75.0   73.0
 51 6417.730002 6.520E-27 1.100E-02.04270.045 2149.37990.67-.008994              3              0                    R 33      575663 7 9 5 5 1 8    69.0   67.0
 51 6417.785009 1.973E-27 1.132E-02.04170.044 2412.68010.67-.009183              3              0                    R 35      575663 7 9 5 5 1 8    73.0   71.0
 51 6417.812474 3.621E-27 1.116E-02.04220.045 2279.15110.67-.009089              3              0                    R 34      575663 7 9 5 5 1 8    71.0   69.0
